title,source,time,summary
华通能源招股书披露多起处罚事项 公司控制权可能发生变更,网易财经,2017年7月11日,"中国网财经7月11日讯 西安华通新能源股份有限公司(以下简称“华通能源”)近期在证监会网站披露招股说明书,公司拟在上交所发行不超过8233.34万股,发行后总股本不超过32933.34万股,保荐机构为海通证券。"
咸阳市集中供热和燃气管理办公室关于换发、核发燃气经营许可证...,咸阳市人民政府,2014年9月2日,3、咸阳新科能源有限公司; 4、彬县玉祥天然气有限公司; 5、旬邑县玉祥天然气有限公司; 6、永寿县玉祥天然气有限公司; 7、长武县玉祥天然气有限公司; 8、乾县宏远天然气有限责任公司; 9、西安华通新能源股份有限公司三原分公司; ...
宝利沥青与西安华通签合作框架协议 拟进军天然气领域,中证网,2013年11月11日,"据悉,西安华通拥有屈家岭华通天然气有限责任公司100%的股权,西安华通新能源股份有限公司湖北省嘉鱼县高铁岭镇分公司、西安华通新能源股份有限公司潘家湾镇分公司、西安华通新能源股份有限公司华县分公司分别系西安华通在湖北省嘉鱼县高铁岭镇..."
宝利沥青与西安华通签订合作框架协议书,中证网,2013年11月11日,"中证网讯 宝利沥青(300135)11月11日晚间公告,公司与 西安华通新能源股份有限公司(以下简称“乙方”或“西安华通”)于 2013年11月11日就双方合作经营湖北省荆门屈家岭管理区、湖北省嘉鱼县高铁岭镇、湖北省嘉鱼县潘家湾镇、陕西省华县..."
