title,source,time,summary
西安热工院党委书记、董事长苏立新“全国科技工作者日”寄语,搜狐网,2020年5月30日,"2020年5月30日,是第四个“全国科技工作者日”。西安热工院党委书记、董事长苏立新代表院党委、领导班子,向院首席科学家、首席专家及全院科技工作者致以诚挚的问候和衷心的感谢! 科技是国家强盛之基,创新是民族之魂,科技创新决定了一..."
代表热议|担当使命 启程“十四五”,搜狐网,1月19日,"苏立新 西安热工院董事长、党委书记 报告把“科技创新实现新领先”放在了“六个新领先”战略任务之首,提出实施“华能十大科技示范工程”,充分彰显了华能坚决扛起科技自立自强和保障国家能源安全重大使命的责任担当,热工院深感责任重大、使命..."
"新起点,新征程丨华能西安热工院:科技角力背后的华能力量",新华网客户端,1月15日,"650℃机组研发项目,课题组已经进行了详细的系统方案研究,进驻相关设备厂,确定了设计边界条件并协同完成了系统热平衡图。 积跬步以致千里,汇涓滴而成江海。西安热工院党委书记苏立新说,“十四五”期间,西安热工院将落实“四个革命、一个..."
2020年清洁高效发电技术协作网年会在北京召开,搜狐网,2020年11月14日,"中国大唐集团有限公司总经理助理 吕庭彦,中国华电集团副总工程师张东晓,协作网技术委员会主任委员孙锐,西安热工研究院董事长苏立新,华能长江环保科技有限公司总经理白玉峰,国家能源集团新能源技术研究院有限公司副总经理崔青汝,中国电机工程学会..."
