title,source,time,summary
IPO│锂电生产商明美新能源冲刺IPO 已启动上市辅导,搜狐网,2020年6月29日,"目前,广州明美通信设备有限公司(下简称明美通信)持有明美新能源55.69%的股份,是第一大股东。 明美新能源创办人兼首席执行官梁昌明拥有逾20年的锂离子电池(自锂离子技术首次商业化起)研发及制造专业经验。公司的技术团队包括50多名拥有逾..."
明美新能源启动上市辅导 又一家锂电厂商向A股发起冲刺,财联社,2020年6月29日,目前，广州明美通信设备有限公司（下简称明美通信）持有明美新能源55.69%的股份，是第一大股东。明美通信是香港注册企业明美实业有限公司的全资子公司，梁昌明则疑似明美新能源的实际控制人。据明美新能源官网显示的信息，公司主要从事基于...
"投资2.5亿元,明美集团年产10亿瓦时动力电池项目一期投产",第一电动网,2017年9月26日,"长三角地区是国内新能源汽车制造集聚地,为此,明美集团积极谋划布局江苏。明美集团董事长梁昌明说,去年偶然接洽海陵区驻深圳招商人员后,海陵工业园招商团队随后主动赶赴广州对接。打动梁昌明的一个细节是,招商团队聘请专业律师和财务人员,对集团..."
明美动力电池项目投资2.5亿元在泰州投产,荔枝网新闻,2017年9月21日,"长三角地区是国内新能源汽车制造集聚地,为此,明美集团积极谋划布局江苏。明美集团董事长梁昌明说,去年偶然接洽泰州海陵区驻深圳招商人员后,泰州海陵工业园招商团队随后主动赶赴广州对接。打动梁昌明的一个细节是,招商团队聘请专业律师和财务人员..."
